,marca,modelo,version,precio,segmento
1190,CITROEN,C4,Picasso 1.6BlueHDI S&S; Live 100,16319.0,Monovolumen compacto
1191,CITROEN,C4,1.6BlueHDI S&S; Feel Edition 120,16395.0,Compacto
1192,CITROEN,C4,1.6BlueHDI S&S; Feel Edition 120,16395.0,Monovolumen compacto
1193,CITROEN,C4,1.2 PureTech S&S; Feel Edition EAT6 130,16931.0,Compacto
1194,CITROEN,C4,1.2 PureTech S&S; Feel Edition EAT6 130,16931.0,Monovolumen compacto
1195,CITROEN,C4,Grand Picasso 1.2 PureTech S&S; Live 130,16950.0,Compacto
1196,CITROEN,C4,Grand Picasso 1.2 PureTech S&S; Live 130,16950.0,Monovolumen compacto
1197,CITROEN,C4,Picasso 1.6BlueHDI S&S; Live 120,17250.0,Compacto
1198,CITROEN,C4,Picasso 1.6BlueHDI S&S; Live 120,17250.0,Monovolumen compacto
1199,CITROEN,C4,Grand Picasso 1.6BlueHDI S&S; Live 100,17250.0,Compacto
1200,CITROEN,C4,Grand Picasso 1.6BlueHDI S&S; Live 100,17250.0,Monovolumen compacto
1201,CITROEN,C4,Picasso 1.2 PureTech S&S; EAT6 Live 130,17390.0,Compacto
1202,CITROEN,C4,Picasso 1.2 PureTech S&S; EAT6 Live 130,17390.0,Monovolumen compacto
1203,CITROEN,C4,Picasso 1.2 PureTech S&S; Feel 130,17600.0,Compacto
1204,CITROEN,C4,Picasso 1.2 PureTech S&S; Feel 130,17600.0,Monovolumen compacto
1205,CITROEN,C4,1.6BlueHDI S&S; Feel Edition EAT6 120,17695.0,Compacto
1206,CITROEN,C4,1.6BlueHDI S&S; Feel Edition EAT6 120,17695.0,Monovolumen compacto
1207,CITROEN,C4,Picasso 1.6BlueHDI S&S; Feel 100,17901.0,Compacto
1208,CITROEN,C4,Picasso 1.6BlueHDI S&S; Feel 100,17901.0,Monovolumen compacto
1209,CITROEN,C4,Grand Picasso 1.2 PT. S&S; Live EAT6 130,18300.0,Compacto
1210,CITROEN,C4,Grand Picasso 1.2 PT. S&S; Live EAT6 130,18300.0,Monovolumen compacto
1211,CITROEN,C4,Picasso 1.6BlueHDI S&S; Live EAT6 120,18501.0,Compacto
1212,CITROEN,C4,Picasso 1.6BlueHDI S&S; Live EAT6 120,18501.0,Monovolumen compacto
1213,CITROEN,C4,Grand Picasso 1.2 PureTech S&S; Feel 130,18525.0,Compacto
1214,CITROEN,C4,Grand Picasso 1.2 PureTech S&S; Feel 130,18525.0,Monovolumen compacto
1215,CITROEN,C4,Grand Picasso 1.6BlueHDI S&S; Live 120,18534.0,Compacto
1216,CITROEN,C4,Grand Picasso 1.6BlueHDI S&S; Live 120,18534.0,Monovolumen compacto
1217,CITROEN,C4,Picasso 1.6BlueHDI S&S; Feel 120,18830.0,Compacto
1218,CITROEN,C4,Picasso 1.6BlueHDI S&S; Feel 120,18830.0,Monovolumen compacto
1219,CITROEN,C4,Grand Picasso 1.6BlueHDI S&S; Feel 100,18831.0,Compacto
1220,CITROEN,C4,Grand Picasso 1.6BlueHDI S&S; Feel 100,18831.0,Monovolumen compacto
1221,CITROEN,C4,Picasso 1.2 PureTech S&S; EAT6 Feel 130,18851.0,Compacto
1222,CITROEN,C4,Picasso 1.2 PureTech S&S; EAT6 Feel 130,18851.0,Monovolumen compacto
1223,CITROEN,C4,Picasso 1.2 PureTech S&S; Shine 130,19080.0,Compacto
1224,CITROEN,C4,Picasso 1.2 PureTech S&S; Shine 130,19080.0,Monovolumen compacto
1225,CITROEN,C4,Grand Picasso 1.2 PT. S&S; Feel EAT6 130,19786.0,Compacto
1226,CITROEN,C4,Grand Picasso 1.2 PT. S&S; Feel EAT6 130,19786.0,Monovolumen compacto
1227,CITROEN,C4,Grand Picasso 2.0BlueHDI S&S; Feel 150,19800.0,Compacto
1228,CITROEN,C4,Grand Picasso 2.0BlueHDI S&S; Feel 150,19800.0,Monovolumen compacto
1229,CITROEN,C4,Grand Picasso 1.6BlueHDI S&S; Live EAT6 120,19884.0,Compacto
1230,CITROEN,C4,Grand Picasso 1.6BlueHDI S&S; Live EAT6 120,19884.0,Monovolumen compacto
1231,CITROEN,C4,Grand Picasso 1.2 PureTech S&S; Shine 130,20001.0,Compacto
1232,CITROEN,C4,Grand Picasso 1.2 PureTech S&S; Shine 130,20001.0,Monovolumen compacto
1233,CITROEN,C4,Picasso 1.6BlueHDI S&S; Feel EAT6 120,20183.0,Compacto
1234,CITROEN,C4,Picasso 1.6BlueHDI S&S; Feel EAT6 120,20183.0,Monovolumen compacto
1235,CITROEN,C4,Picasso 2.0BlueHDI S&S; Feel 150,20224.0,Compacto
1236,CITROEN,C4,Picasso 2.0BlueHDI S&S; Feel 150,20224.0,Monovolumen compacto
1237,CITROEN,C4,Grand Picasso 1.6BlueHDI S&S; Feel 120,20234.0,Compacto
1238,CITROEN,C4,Grand Picasso 1.6BlueHDI S&S; Feel 120,20234.0,Monovolumen compacto
1239,CITROEN,C4,Picasso 1.6BlueHDI S&S; Shine 120,20301.0,Compacto
1240,CITROEN,C4,Picasso 1.6BlueHDI S&S; Shine 120,20301.0,Monovolumen compacto
1241,CITROEN,C4,Grand Picasso 2.0BlueHDI S&S; Feel EAT6 150,21150.0,Compacto
1242,CITROEN,C4,Grand Picasso 2.0BlueHDI S&S; Feel EAT6 150,21150.0,Monovolumen compacto
1243,CITROEN,C4 AIRCROSS,1.6HDI S&S; Live 2WD 115,16300.0,TTE Compacto
1244,CITROEN,C4 AIRCROSS,1.6HDI S&S; Live Ed. 2WD 115,17787.0,TTE Compacto
1245,CITROEN,C4 AIRCROSS,1.6HDI S&S; Feel 2WD 115,19140.0,TTE Compacto
1246,CITROEN,C4 AIRCROSS,1.6HDI S&S; Feel 4WD 115,20986.0,TTE Compacto
1247,CITROEN,C4 AIRCROSS,1.6HDI S&S; Feel Ed. 2WD 115,21040.0,TTE Compacto
1248,CITROEN,C4 AIRCROSS,1.6HDI S&S; Feel Ed. 4WD 115,22881.0,TTE Compacto
1249,CITROEN,C4 AIRCROSS,1.6HDI S&S; Shine 2WD 115,22965.0,TTE Compacto
1250,CITROEN,C4 AIRCROSS,1.6HDI S&S; Shine 4WD 115,24881.0,TTE Compacto
1251,CITROEN,C4 CACTUS,1.2 PureTech Feel 82,10636.0,Compacto
1252,CITROEN,C4 CACTUS,1.2 PureTech S&S; Feel 110,11891.0,Compacto
1253,CITROEN,C4 CACTUS,1.6 BlueHDi Feel 100,12637.0,Compacto
1254,CITROEN,C4 CACTUS,1.2 PureTech S&S; Shine 110,14241.0,Compacto
1255,CITROEN,C4 CACTUS,1.2 PureTech S&S; One Tone 110,14441.0,Compacto
1256,CITROEN,C4 CACTUS,1.6 BlueHDi Shine 100,14842.0,Compacto
1257,CITROEN,C4 CACTUS,1.2 PureTech S&S; Shine EAT6 110,15180.0,Compacto
1258,CITROEN,C4 CACTUS,1.2 PureTech S&S; Rip Curl 110,15241.0,Compacto
1260,DACIA,DUSTER,1.6 Base 4x2 115,9458.0,TTE Compacto
1261,DACIA,DUSTER,1.6 Ambiance 4x2 115,11476.0,TTE Compacto
1262,DACIA,DUSTER,1.6 GLP Ambiance 4x2 115,12252.0,TTE Compacto
1263,DACIA,DUSTER,1.5dCi Ambiance 4x2 90,13053.0,TTE Compacto
1264,DACIA,DUSTER,1.2 TCE Laureate 4x2 125,13755.0,TTE Compacto
1265,DACIA,DUSTER,1.2 TCE SL Trotamundos 4x2 125,14822.0,TTE Compacto
1266,DACIA,DUSTER,1.5dCi Laureate 4x2 110,14847.0,TTE Compacto
1267,DACIA,DUSTER,1.2 TCE Laureate 4x4 125,15695.0,TTE Compacto
1268,DACIA,DUSTER,1.5dCi SL Trotamundos 4x2 110,15914.0,TTE Compacto
1269,DACIA,DUSTER,1.5dCi Laureate 4x2 EDC 110,16302.0,TTE Compacto
1270,DACIA,DUSTER,1.5dCi Laureate 4x4 110,16762.0,TTE Compacto
1271,DACIA,DUSTER,1.5dCi SL Trotamundos 4x2 EDC 110,17369.0,TTE Compacto
1272,DACIA,DUSTER,1.5dCi SL Trotamundos 4x4 110,17732.0,TTE Compacto
1273,DACIA,LOGAN,1.0 TCE Ambiance 75,8136.0,Compacto
1274,DACIA,LOGAN,MCV 1.0 TCE Ambiance 75,8585.0,Compacto
1275,DACIA,LOGAN,0.9 TCE GLP Ambiance 90,9203.0,Compacto
1276,DACIA,LOGAN,1.5dCi Ambiance 75,9494.0,Compacto
1277,DACIA,LOGAN,MCV 0.9 TCE Laureate,9846.0,Compacto
1278,DACIA,LOGAN,1.5dCi Ambiance 90,10076.0,Compacto
1279,DACIA,LOGAN,MCV 1.5dCi Laureate 75,10234.0,Compacto
1280,DACIA,LOGAN,1.5dCi Laureate 90,10464.0,Compacto
1281,DACIA,LOGAN,MCV 0.9 TCE Stepway,10525.0,Compacto
1282,DACIA,LOGAN,MCV 0.9 TCE GLP Laureate,10622.0,Compacto
1283,DACIA,LOGAN,MCV 1.5dCi Laureate 90,10816.0,Compacto
1284,DACIA,LOGAN,MCV 0.9 TCE SL Trotamundos,11301.0,Compacto
1285,DACIA,LOGAN,MCV 1.5dCi Laureate Caja Robotizada 90,11301.0,Compacto
1286,DACIA,LOGAN,MCV 1.5dCi Stepway 90,11495.0,Compacto
1287,DACIA,LOGAN,MCV 1.5dCi SL Trotamundos 90,12271.0,Compacto
1288,DACIA,SANDERO,1.0 Base 75,6513.0,Utilitario/Polivalente
1289,DACIA,SANDERO,1.0 Ambiance 75,7443.0,Utilitario/Polivalente
1290,DACIA,SANDERO,1.0 Laureate 75,8025.0,Utilitario/Polivalente
1291,DACIA,SANDERO,0.9 TCE Laureate 90,8704.0,Utilitario/Polivalente
1292,DACIA,SANDERO,1.5dCi Ambiance 75,8897.0,Utilitario/Polivalente
1293,DACIA,SANDERO,0.9 TCE GLP Ambiance 90,8898.0,Utilitario/Polivalente
1294,DACIA,SANDERO,0.9 TCE Stepway,9140.0,Utilitario/Polivalente
1295,DACIA,SANDERO,0.9 TCE Laureate Easy-R 90,9189.0,Utilitario/Polivalente
1296,DACIA,SANDERO,1.5dCi Laureate 75,9479.0,Utilitario/Polivalente
1297,DACIA,SANDERO,0.9 TCE GLP Laureate 90,9480.0,Utilitario/Polivalente
1298,DACIA,SANDERO,1.5dCi Laureate 90,10061.0,Utilitario/Polivalente
1299,DACIA,SANDERO,0.9 TCE SL Trotamundos 90,10062.0,Utilitario/Polivalente
1300,DACIA,SANDERO,1.5dCi Laureate Easy-R 90,10546.0,Utilitario/Polivalente
1301,DACIA,SANDERO,1.5dCi Stepway 90,10837.0,Utilitario/Polivalente
1302,DACIA,SANDERO,1.5dCi SL Trotamundos 90,12292.0,Utilitario/Polivalente
1303,DS,DS3,1.2 PureTech Desire 82,11584.0,Utilitario/Polivalente
1304,DS,DS3,1.2 PureTech S&S; Desire ETG 82,13131.0,Utilitario/Polivalente
1305,DS,DS3,1.6BlueHDi Desire 75,14231.0,Utilitario/Polivalente
1306,DS,DS3,1.2 PureTech S&S; Desire 110,14381.0,Utilitario/Polivalente
1307,DS,DS3,Cabrio 1.2 PureTech Desire 82,15231.0,Utilitario/Polivalente
1308,DS,DS3,1.6BlueHDi S&S; Desire 100,15381.0,Utilitario/Polivalente
1309,DS,DS3,1.2 PureTech S&S; Style 110,15381.0,Utilitario/Polivalente
1310,DS,DS3,1.2 PureTech S&S; Performance Line 110,16281.0,Utilitario/Polivalente
1311,DS,DS3,1.2 PureTech S&S; Style EAT6 110,16681.0,Utilitario/Polivalente
1312,DS,DS3,1.2 PureTech S&S; Sport 110,16781.0,Utilitario/Polivalente
1313,DS,DS3,1.2 PureTech S&S; Performance Line 130,17181.0,Utilitario/Polivalente
1314,DS,DS3,1.6BlueHDi S&S; Performance Line 100,17281.0,Utilitario/Polivalente
1315,DS,DS3,1.6BlueHDI Style 120,17381.0,Utilitario/Polivalente
1316,DS,DS3,1.2 PureTech S&S; Performance Line EAT6 110,17581.0,Utilitario/Polivalente
1317,DS,DS3,1.2 PureTech S&S; Sport 130,17681.0,Utilitario/Polivalente
1318,DS,DS3,1.2 PureTech S&S; Sport EAT6 110,18081.0,Utilitario/Polivalente
1319,DS,DS3,Cabrio 1.2 PureTech S&S; Style 110,18181.0,Utilitario/Polivalente
1320,DS,DS3,Cabrio 1.6BlueHDI S&S; Desire 100,18181.0,Utilitario/Polivalente
1321,DS,DS3,1.6BlueHDI S&S; Performance Line 120,18281.0,Utilitario/Polivalente
1322,DS,DS3,1.2 PureTech S&S; Dark Side 110,18381.0,Utilitario/Polivalente
1323,DS,DS3,1.6BlueHDI Sport 120,18781.0,Utilitario/Polivalente
1324,DS,DS3,1.6BlueHDi S&S; Sport 100,18991.0,Utilitario/Polivalente
1325,DS,DS3,Cabrio 1.2 PT. S&S; Performance Line 110,19081.0,Utilitario/Polivalente
1326,DS,DS3,1.6BlueHDi S&S; Style 100,19099.0,Utilitario/Polivalente
1327,DS,DS3,1.6 THP S&S; Sport 165,19152.0,Utilitario/Polivalente
1328,DS,DS3,Cabrio 1.6BlueHDI S&S; Style 100,19181.0,Utilitario/Polivalente
1329,DS,DS3,1.6BlueHDi S&S; Dark Side 100,19381.0,Utilitario/Polivalente
1330,DS,DS3,Cabrio 1.2 PureTech S&S; Style EAT6 110,19481.0,Utilitario/Polivalente
1331,DS,DS3,1.2 PureTech S&S; Dark Side EAT6 110,19681.0,Utilitario/Polivalente
1332,DS,DS3,Cabrio 1.6BlueHDI S&S; Performance 100,20081.0,Utilitario/Polivalente
1333,DS,DS3,Cabrio 1.2 PT. S&S; Performance EAT6 110,20381.0,Utilitario/Polivalente
1334,DS,DS3,Cabrio 1.2 PureTech S&S; Sport 130,20481.0,Utilitario/Polivalente
1335,DS,DS3,Cabrio 1.2 PureTech S&S; Sport EAT6 110,20881.0,Utilitario/Polivalente
1336,DS,DS3,Cabrio 1.6BlueHDI Sport 120,21581.0,Utilitario/Polivalente
1337,DS,DS3,Cabrio 1.6 THP S&S; Sport 165,21952.0,Utilitario/Polivalente
1338,DS,DS3,1.6 THP S&S; Performance 208,22187.0,Utilitario/Polivalente
1339,DS,DS3,1.6 THP S&S; Performance Black Sp. 208,26187.0,Utilitario/Polivalente
1340,DS,DS3,Cabrio 1.6 THP S&S; Performance Black Sp. 208,27987.0,Utilitario/Polivalente
1341,DS,DS4,1.6 BlueHDi S&S; Desire 100,18482.0,Compacto
1342,DS,DS4,1.2 PureTech S&S; Desire 130,18500.0,Compacto
1343,DS,DS4,1.6 BlueHDi S&S; Desire 120,20150.0,Compacto
1344,DS,DS4,1.2 PureTech S&S; Style 130,20300.0,Compacto
1345,DS,DS4,1.6 BlueHDi S&S; Desire EAT6 120,21450.0,Compacto
1346,DS,DS4,1.2 PureTech S&S; Performance Line 130,21500.0,Compacto
1347,DS,DS4,1.6 BlueHDi S&S; Style 120,21950.0,Compacto
1348,DS,DS4,1.6 THP S&S; Style EAT6 165,23127.0,Compacto
1349,DS,DS4,1.6 BlueHDi S&S; Performance Line 120,23150.0,Compacto
1350,DS,DS4,1.6 BlueHDi S&S; Style EAT6 120,23250.0,Compacto
1351,DS,DS4,1.6 THP S&S; EAT6 Performance Line 165,24327.0,Compacto
1352,DS,DS4,1.6 BlueHDi S&S; Performance Line EAT6 120,24450.0,Compacto
1353,DS,DS4,1.6 THP S&S; Sport EAT6 165,25227.0,Compacto
1354,DS,DS4,2.0 BlueHDi S&S; Style EAT6 180,26250.0,Compacto
1355,DS,DS4,2.0 BlueHDi S&S; Performance Line EAT6 180,27450.0,Compacto
1356,DS,DS4,2.0 BlueHDi S&S; Sport EAT6 180,28350.0,Compacto
1357,DS,DS4 CROSSBACK,1.2 PureTech S&S; Desire,19316.0,Compacto
1358,DS,DS4 CROSSBACK,1.2 PT. S&S; Connected Chic,19736.0,Compacto
1359,DS,DS4 CROSSBACK,1.6BlueHDi S&S; Desire,20966.0,Compacto
1360,DS,DS4 CROSSBACK,1.2 PureTech S&S; Style,21116.0,Compacto
1361,DS,DS4 CROSSBACK,1.6BlueHDi S&S; Connected Chic,21386.0,Compacto
1362,DS,DS4 CROSSBACK,1.6BlueHDi S&S; Style,22766.0,Compacto
1363,DS,DS4 CROSSBACK,1.6BlueHDi S&S; Style EAT6,24066.0,Compacto
1364,DS,DS4 CROSSBACK,1.6THP S&S; Sport EAT6,26024.0,Compacto
1365,DS,DS4 CROSSBACK,2.0BlueHDi S&S; Sport EAT6,29166.0,Compacto
1366,DS,DS5,1.6BlueHDi S&S; Desire 120,25588.0,Familiar
1367,DS,DS5,1.6BlueHDi S&S; Style 120,26838.0,Familiar
1368,DS,DS5,1.6BlueHDi S&S; Desire EAT6 120,26988.0,Familiar
1369,DS,DS5,1.6 THP S&S; Desire EAT6 165,27018.0,Familiar
1370,DS,DS5,2.0BlueHDi S&S; Desire 150,27188.0,Familiar
1371,DS,DS5,1.6BlueHDi S&S; Style EAT6 120,28238.0,Familiar
1372,DS,DS5,1.6 THP S&S; Style EAT6 165,28268.0,Familiar
1373,DS,DS5,2.0BlueHDi S&S; Style 150,28438.0,Familiar
1374,DS,DS5,1.6 THP S&S; Performance Line EAT6 165,29768.0,Familiar
1375,DS,DS5,2.0BlueHDi S&S; Performance Line 150,29938.0,Familiar
1376,DS,DS5,2.0BlueHDi S&S; Style EAT6 180,30538.0,Familiar
1377,DS,DS5,2.0BlueHDi S&S; Sport 150,31238.0,Familiar
1378,DS,DS5,2.0BlueHDi S&S; Performance Line EAT6 180,32038.0,Familiar
1379,DS,DS5,2.0BlueHDi S&S; Sport EAT6 180,33338.0,Familiar
1380,DS,DS5,2.0BlueHDi S&S; Prestige EAT6 180,37338.0,Familiar
1381,DS,DS5,Hybrid 4x4 Sport,42819.0,Familiar
1382,FORD,B-MAX,1.5TDCi Trend 95,14588.0,Monovolumen polivalente
1383,FORD,B-MAX,1.0 EcoBoost Trend,15850.0,Monovolumen polivalente
1384,FORD,B-MAX,1.4 Trend,16502.0,Monovolumen polivalente
1385,FORD,B-MAX,1.4 Autogas (GLP) Trend,17252.0,Monovolumen polivalente
1386,FORD,B-MAX,1.4 Autogas (GLP) Titanium,18252.0,Monovolumen polivalente
1387,FORD,B-MAX,1.6 Ti-VCT Trend Powershift,18652.0,Monovolumen polivalente
1388,FORD,B-MAX,1.0 EcoBoost A S&S; Colourline 125,19040.0,Monovolumen polivalente
1389,FORD,B-MAX,1.0 EcoBoost A S&S; Titanium 125,19090.0,Monovolumen polivalente
1390,FORD,B-MAX,1.0 EcoBoost A S&S; Titanium 140,19440.0,Monovolumen polivalente
1391,FORD,B-MAX,1.6 Ti-VCT Colourline Powershift,19602.0,Monovolumen polivalente
1392,FORD,B-MAX,1.6 Ti-VCT Titanium Powershift,19652.0,Monovolumen polivalente
1393,FORD,B-MAX,1.5TDCi Colourline 95,20603.0,Monovolumen polivalente
1394,FORD,B-MAX,1.5TDCi Titanium 95,20653.0,Monovolumen polivalente
1395,FORD,C-MAX,1.6 Ti-VCT Trend+ 85,16226.0,Monovolumen compacto
1396,FORD,C-MAX,1.0 Ecoboost Auto-S&S; Trend+ 125,16347.0,Monovolumen compacto
1397,FORD,C-MAX,1.0 Ecoboost Auto-S&S; Titanium 125,17813.0,Monovolumen compacto
1398,FORD,C-MAX,1.0 Ecoboost Auto-S&S; Trend+ 100,17826.0,Monovolumen compacto
1399,FORD,C-MAX,1.6 Ti-VCT Trend+ (flotas) 125,17926.0,Monovolumen compacto
1400,FORD,C-MAX,1.5TDCi Trend+ 120,18197.0,Monovolumen compacto
1401,FORD,C-MAX,1.6 Autogas (GLP) Trend+,18726.0,Monovolumen compacto
1402,FORD,C-MAX,1.6 Autogas (GLP) Titanium,20451.0,Monovolumen compacto
1403,FORD,C-MAX,Grand  1.0 EcoB. Auto-S&S; Trend+ 100,21367.0,Monovolumen compacto
1404,FORD,C-MAX,Grand  1.6 Ti-VCT Trend+ (flotas),21567.0,Monovolumen compacto
1405,FORD,C-MAX,1.5TDCi Titanium 120,21579.0,Monovolumen compacto
1406,FORD,C-MAX,Grand  1.0 EcoB. Auto-S&S; Trend+ 125,22367.0,Monovolumen compacto
1407,FORD,C-MAX,1.5 Ecoboost Auto-S&S; Titanium 150,22451.0,Monovolumen compacto
1408,FORD,C-MAX,1.5TDCi Trend+ 95,22867.0,Monovolumen compacto
1409,FORD,C-MAX,1.5TDCi Econetic Auto-S&S; Trend+ 105,23367.0,Monovolumen compacto
1410,FORD,C-MAX,Grand  1.5TDCi Trend+ 95,23867.0,Monovolumen compacto
1411,FORD,C-MAX,Grand  1.0 EcoB. Auto-S&S; Titanium 125,24092.0,Monovolumen compacto
1412,FORD,C-MAX,Grand  1.5TDCi Trend+ 120,24367.0,Monovolumen compacto
1413,FORD,C-MAX,1.5TDCi Business 95,24392.0,Monovolumen compacto
1414,FORD,C-MAX,1.5TDCi Trend+ PS 120,24867.0,Monovolumen compacto
1415,FORD,C-MAX,1.5TDCi Econetic Auto-S&S; Business 105,24892.0,Monovolumen compacto
1416,FORD,C-MAX,1.5TDCi Business 120,24892.0,Monovolumen compacto
1417,FORD,C-MAX,Grand  1.5TDCi Business 95,25392.0,Monovolumen compacto
1418,FORD,C-MAX,Grand  1.5TDCi Trend+ PS 120,25867.0,Monovolumen compacto
1419,FORD,C-MAX,Grand  1.5TDCi Business 120,25892.0,Monovolumen compacto
1420,FORD,C-MAX,Grand  1.5TDCi Titanium 120,26092.0,Monovolumen compacto
1421,FORD,C-MAX,Grand  1.5 EcoB. Auto-S&S; Titanium 150,26092.0,Monovolumen compacto
1422,FORD,C-MAX,1.5TDCi Titanium PS 120,26592.0,Monovolumen compacto
1423,FORD,C-MAX,2.0TDCi Auto-S&S; Business,26842.0,Monovolumen compacto
1424,FORD,C-MAX,2.0TDCi Auto-S&S; Titanium,27042.0,Monovolumen compacto
1425,FORD,C-MAX,Grand  1.5TDCi Titanium PS 120,27592.0,Monovolumen compacto
1426,FORD,C-MAX,Grand  2.0TDCi Auto-S&S; Business,27842.0,Monovolumen compacto
1427,FORD,C-MAX,Grand  2.0TDCi Auto-S&S; Titanium,28042.0,Monovolumen compacto
1428,FORD,C-MAX,2.0TDCi Auto-S&S; Business PS,28342.0,Monovolumen compacto
1429,FORD,C-MAX,2.0TDCi Auto-S&S; Titanium PS,28542.0,Monovolumen compacto
1430,FORD,C-MAX,Grand  2.0TDCi Auto-S&S; Business PS,29342.0,Monovolumen compacto
1431,FORD,C-MAX,Grand  2.0TDCi Auto-S&S; Titanium PS,29542.0,Monovolumen compacto
1432,FORD,ECOSPORT,1.5TDCi Trend 95,15049.0,TTE Compacto
1433,FORD,ECOSPORT,1.5TDCi Titanium 95,15944.0,TTE Compacto
1434,FORD,ECOSPORT,1.5TDCi Titanium S 95,16804.0,TTE Compacto
1435,FORD,ECOSPORT,1.5 Ti-VCT Trend,17773.0,TTE Compacto
1436,FORD,ECOSPORT,1.5 Ti-VCT Titanium,19023.0,TTE Compacto
1437,FORD,ECOSPORT,1.0 EcoBoost Trend 125,19023.0,TTE Compacto
1438,FORD,ECOSPORT,1.5 Ti-VCT Trend PS,19273.0,TTE Compacto
1439,FORD,ECOSPORT,1.0 EcoBoost Trend 140,19373.0,TTE Compacto
1440,FORD,ECOSPORT,1.0 EcoBoost Titanium 125,20273.0,TTE Compacto
1441,FORD,ECOSPORT,1.5 Ti-VCT Titanium PS,20523.0,TTE Compacto
1442,FORD,ECOSPORT,1.0 EcoBoost Titanium 140,20623.0,TTE Compacto
1443,FORD,ECOSPORT,1.0 EcoBoost Titanium S 125,21123.0,TTE Compacto
1444,FORD,ECOSPORT,1.0 EcoBoost Titanium S 140,21473.0,TTE Compacto
1445,FORD,EDGE,2.0TDCi Trend 4x4 180,38699.0,TTE Familiar
1446,FORD,EDGE,2.0TDCi Titanium 4x4 180,41383.0,TTE Familiar
1447,FORD,EDGE,2.0TDCi ST-Line 4x4 180,43319.0,TTE Familiar
1448,FORD,EDGE,2.0TDCi Titanium 4x4 PowerShift 210,44903.0,TTE Familiar
1449,FORD,EDGE,2.0TDCi ST-Line 4x4 PowerShift 210,46839.0,TTE Familiar
1450,FORD,EDGE,Vignale  2.0TDCi 4x4 180,47983.0,TTE Familiar
1451,FORD,EDGE,Vignale  2.0TDCi 4x4 PowerShift 210,51503.0,TTE Familiar
1452,FORD,FIESTA,1.1 Ti-VCT Trend,14798.0,Utilitario/Polivalente
1453,FORD,FIESTA,1.1 Ti-VCT Trend,15648.0,Utilitario/Polivalente
1454,FORD,FIESTA,1.1 Ti-VCT Trend+,16228.0,Utilitario/Polivalente
1455,FORD,FIESTA,1.0 EcoBoost S-S Trend+ 100,17228.0,Utilitario/Polivalente
1456,FORD,FIESTA,1.5TDCi Trend 85,17248.0,Utilitario/Polivalente
1457,FORD,FIESTA,1.0 EcoBoost S-S ST Line 100,17698.0,Utilitario/Polivalente
1458,FORD,FIESTA,1.5TDCi Trend+ 85,17828.0,Utilitario/Polivalente
1459,FORD,FIESTA,1.0 EcoBoost S-S Titanium 100,17898.0,Utilitario/Polivalente
1460,FORD,FIESTA,1.0 EcoBoost S-S ST Line 100,18248.0,Utilitario/Polivalente
1461,FORD,FIESTA,1.5TDCi ST Line 85,18298.0,Utilitario/Polivalente
1462,FORD,FIESTA,1.5TDCi Titanium 85,18498.0,Utilitario/Polivalente
1463,FORD,FIESTA,1.0 EcoBoost S-S Titanium 125,18648.0,Utilitario/Polivalente
1464,FORD,FIESTA,1.5TDCi ST Line 85,18848.0,Utilitario/Polivalente
1465,FORD,FIESTA,1.0 EcoBoost S-S ST Line 125,18998.0,Utilitario/Polivalente
1466,FORD,FIESTA,1.0 EcoBoost S-S Titanium Aut. 100,19398.0,Utilitario/Polivalente
1467,FORD,FIESTA,1.0 EcoBoost S-S ST Line 140,19448.0,Utilitario/Polivalente
1468,FORD,FIESTA,1.5TDCi S-S Titanium 120,19548.0,Utilitario/Polivalente
1469,FORD,FIESTA,1.5TDCi S-S ST Line 120,19898.0,Utilitario/Polivalente
1470,FORD,FIESTA,Vignale  1.0 EcoBoost S-S 100,20248.0,Utilitario/Polivalente
1471,FORD,FIESTA,Vignale  1.5TDCi S-S 85,21048.0,Utilitario/Polivalente
1472,FORD,FIESTA,Vignale  1.0 EcoBoost S-S Aut. 100,21748.0,Utilitario/Polivalente
1477,FORD,FOCUS,1.0 Ecoboost Auto-S&S; Trend 100,12851.0,Compacto
1478,FORD,FOCUS,1.0 Ecoboost Auto-S&S; Trend 100,12851.0,Monovolumen compacto
1479,FORD,FOCUS,1.0 Ecoboost Auto-S&S; Trend+ 125,13777.0,Compacto
1480,FORD,FOCUS,1.0 Ecoboost Auto-S&S; Trend+ 125,13777.0,Monovolumen compacto
1481,FORD,FOCUS,1.6 Autogas (GLP) Trend+,14085.0,Compacto
1482,FORD,FOCUS,1.6 Autogas (GLP) Trend+,14085.0,Monovolumen compacto
1483,FORD,FOCUS,1.5TDCi Trend 95,14887.0,Compacto
1484,FORD,FOCUS,1.5TDCi Trend 95,14887.0,Monovolumen compacto
1485,FORD,FOCUS,1.5TDCi Trend+ 120,15318.0,Compacto
1486,FORD,FOCUS,1.5TDCi Trend+ 120,15318.0,Monovolumen compacto
1487,FORD,FOCUS,1.5TDCi Trend+ 95,15363.0,Compacto
1488,FORD,FOCUS,1.5TDCi Trend+ 95,15363.0,Monovolumen compacto
1489,FORD,FOCUS,1.0 Ecoboost Auto-S&S; ST-Line 125,15476.0,Compacto
1490,FORD,FOCUS,1.0 Ecoboost Auto-S&S; ST-Line 125,15476.0,Monovolumen compacto
1491,FORD,FOCUS,1.0 Ecoboost Auto-S&S; Business 125,15776.0,Compacto
1492,FORD,FOCUS,1.0 Ecoboost Auto-S&S; Business 125,15776.0,Monovolumen compacto
